Age,Income,Satisfaction,Occupation_Employed,Occupation_Retired,Occupation_Self-Employed,Occupation_Student,Occupation
4.290459441148391,51306.41349223419,3,False,False,False,True,3
4.174387269895637,36640.64776315915,3,True,False,False,False,0
2.995732273553991,56266.025314035374,4,False,False,False,True,3
3.9318256327243257,16161.98494438116,5,False,False,False,True,3
4.394449154672439,34475.72101874432,3,True,False,False,False,0
4.356708826689592,,5,False,True,False,False,1
4.07753744390572,67991.02442239632,4,False,True,False,False,1
4.3694478524670215,53713.74204302395,5,False,False,False,True,3
4.07753744390572,64231.18296362325,2,False,False,False,True,3
3.784189633918261,,5,False,True,False,False,1
3.4011973816621555,32273.92144588152,1,False,True,False,False,1
3.713572066704308,34951.07733228411,2,False,False,True,False,2
4.02535169073515,,2,False,False,True,False,2
3.4657359027997265,54479.952222292726,1,True,False,False,False,0
3.044522437723423,79425.63665439018,2,False,False,True,False,2
4.1588830833596715,40790.89539971997,2,True,False,False,False,0
3.1354942159291497,104635.23510606804,1,False,True,False,False,1
3.2188758248682006,29311.969926008624,5,False,False,False,True,3
4.0943445622221,52459.54353998885,5,False,True,False,False,1
3.713572066704308,51002.39293454033,1,False,False,True,False,2
4.060443010546419,52043.273590911725,5,False,True,False,False,1
4.1588830833596715,65914.02116688628,2,False,True,False,False,1
3.5263605246161616,69169.54291619483,5,False,False,True,False,2
3.2188758248682006,,2,False,False,True,False,2
4.406719247264253,53161.49372149507,1,False,False,True,False,2
3.5553480614894135,42066.17990853887,5,False,True,False,False,1
4.02535169073515,29723.7674564594,4,False,False,True,False,2
3.7612001156935624,34496.98155082915,2,False,False,True,False,2
4.04305126783455,,5,False,False,False,True,3
2.995732273553991,39608.46180849328,5,False,False,False,True,3
4.418840607796598,12175.292346351316,3,False,False,True,False,2
3.6635616461296463,12278.075097006007,2,False,False,False,True,3
3.295836866004329,73397.3835625329,5,False,False,True,False,2
3.912023005428146,45918.62146802558,3,False,False,False,True,3
4.276666119016055,79361.61314714301,2,False,False,False,True,3
3.044522437723423,60593.9303438128,5,False,False,False,True,3
4.060443010546419,66739.60466384274,4,False,False,False,True,3
3.1780538303479458,58647.215801263104,5,True,False,False,False,0
4.406719247264253,70472.12860808676,1,False,False,False,True,3
3.1354942159291497,56845.27181210664,2,True,False,False,False,0
3.912023005428146,23424.982368389483,2,False,False,False,True,3
3.58351893845611,71436.45547751978,2,False,False,True,False,2
4.406719247264253,66357.85148165764,3,False,True,False,False,1
4.454347296253507,,3,False,False,True,False,2
3.7376696182833684,,1,False,True,False,False,1
3.784189633918261,,4,False,True,False,False,1
2.995732273553991,53693.647630822685,2,True,False,False,False,0
3.1354942159291497,31886.49884307796,1,True,False,False,False,0
4.23410650459726,66952.15808425107,2,False,False,False,True,3
3.044522437723423,51833.09531488551,3,False,True,False,False,1
4.30406509320417,,1,False,True,False,False,1
4.174387269895637,30569.741403831795,5,False,False,False,True,3
4.465908118654584,81332.00043746161,1,False,False,False,True,3
4.204692619390966,25572.96400147962,1,False,False,False,True,3
4.276666119016055,29791.7317431879,2,False,False,False,True,3
4.174387269895637,53583.3080865567,4,False,False,True,False,2
4.442651256490317,30378.869521628618,2,False,False,True,False,2
4.110873864173311,,3,False,False,True,False,2
3.4657359027997265,62735.491567132536,1,False,True,False,False,1
3.2188758248682006,,2,False,False,False,True,3
3.8918202981106265,91698.7216851714,3,False,False,True,False,2
3.5553480614894135,36551.228714564946,3,False,False,False,True,3
4.465908118654584,66843.6817216667,3,False,True,False,False,1
3.6635616461296463,42217.41146005567,1,False,False,True,False,2
3.5263605246161616,71042.16959593236,2,False,False,True,False,2
3.7612001156935624,36964.56497505813,3,False,True,False,False,1
4.23410650459726,45230.75645389563,2,False,False,True,False,2
4.430816798843313,30998.13982557459,5,False,False,False,True,3
4.343805421853684,56762.0365515071,2,False,True,False,False,1
3.4339872044851463,70687.70365931404,2,False,False,False,True,3
4.499809670330265,52641.21570602896,4,False,False,False,True,3
4.330733340286331,42001.406188802095,2,False,False,True,False,2
4.430816798843313,72580.61665053481,5,False,True,False,False,1
4.499809670330265,23572.020276271953,2,False,False,True,False,2
4.2626798770413155,74974.990252415,3,False,False,True,False,2
4.418840607796598,60346.1423345413,3,True,False,False,False,0
3.713572066704308,23874.261120727253,2,False,True,False,False,1
4.430816798843313,26609.878105838627,4,False,False,False,True,3
3.4339872044851463,62887.053338876125,1,True,False,False,False,0
4.219507705176107,35721.694363709525,3,False,False,False,True,3
3.871201010907891,65967.37733483562,3,False,False,True,False,2
4.189654742026425,68172.96164910053,1,False,False,False,True,3
3.258096538021482,61059.2639200172,5,False,True,False,False,1
3.367295829986474,55590.27470749331,4,False,True,False,False,1
4.060443010546419,64589.96972837688,1,False,False,True,False,2
4.276666119016055,27761.409546769675,3,False,False,True,False,2
3.1354942159291497,41944.30846360594,4,True,False,False,False,0
4.04305126783455,51916.71906711634,5,False,True,False,False,1
3.58351893845611,88703.1349747611,3,True,False,False,False,0
2.9444389791664403,53762.75550891167,1,False,True,False,False,1
4.060443010546419,20374.7020636187,1,False,False,True,False,2
3.8501476017100584,70734.06919167018,3,False,True,False,False,1
3.8918202981106265,79949.76138094261,1,False,False,False,True,3
4.3694478524670215,53722.77703475985,4,False,True,False,False,1
4.330733340286331,39344.90908140151,4,False,True,False,False,1
3.4657359027997265,48723.22160992972,5,False,False,False,True,3
3.6109179126442243,74449.80699364317,2,False,False,True,False,2
4.290459441148391,76298.2853616729,3,False,True,False,False,1
4.07753744390572,33097.237931434014,1,False,False,False,True,3
4.382026634673881,33115.7097320832,1,False,True,False,False,1
4.110873864173311,73605.92792875624,4,False,True,False,False,1
3.295836866004329,47963.11588532574,1,False,True,False,False,1
4.406719247264253,18913.653445491746,4,False,True,False,False,1
2.9444389791664403,,2,True,False,False,False,0
4.007333185232471,23159.408212102644,3,False,False,False,True,3
4.02535169073515,92342.41326892376,5,False,True,False,False,1
3.4657359027997265,,5,False,False,False,True,3
4.394449154672439,33598.23287498434,4,False,True,False,False,1
3.8066624897703196,48263.89605466428,3,False,True,False,False,1
4.382026634673881,41515.30399850639,2,False,False,False,True,3
4.219507705176107,,1,True,False,False,False,0
3.9318256327243257,41205.24635637106,5,False,True,False,False,1
4.382026634673881,64877.22960512532,5,False,True,False,False,1
4.060443010546419,29798.11561087262,4,False,False,True,False,2
3.4011973816621555,69937.42704421168,3,False,False,False,True,3
4.418840607796598,66299.33100332528,1,True,False,False,False,0
3.5263605246161616,44319.63665903215,5,True,False,False,False,0
3.8501476017100584,69915.5981610309,5,False,False,False,True,3
3.091042453358316,81756.2166416376,4,False,False,True,False,2
3.9318256327243257,,1,False,True,False,False,1
4.189654742026425,23836.14570368625,4,False,False,False,True,3
4.394449154672439,18001.49733965919,4,False,False,False,True,3
4.04305126783455,68119.52988418358,1,False,True,False,False,1
4.204692619390966,48868.76055616617,1,True,False,False,False,0
4.04305126783455,67875.9403419921,5,True,False,False,False,0
3.970291913552122,31203.982742733704,1,True,False,False,False,0
3.4339872044851463,50690.90176446971,5,False,False,True,False,2
4.442651256490317,38561.4808659724,4,False,False,False,True,3
4.060443010546419,53033.51781042914,4,True,False,False,False,0
3.4965075614664802,65292.64767159424,1,True,False,False,False,0
3.2188758248682006,48709.753160078035,2,True,False,False,False,0
3.1354942159291497,38766.89584012223,3,False,True,False,False,1
4.1588830833596715,53564.084147760266,2,True,False,False,False,0
4.343805421853684,61392.661763423435,4,False,False,True,False,2
4.406719247264253,54923.48267713985,5,False,False,True,False,2
3.1354942159291497,47117.770562213904,4,False,False,True,False,2
3.4657359027997265,60481.71486046809,4,True,False,False,False,0
4.3694478524670215,56694.76128613368,4,False,True,False,False,1
4.2626798770413155,17702.55983656852,4,True,False,False,False,0
4.276666119016055,35064.91653990688,2,True,False,False,False,0
4.3694478524670215,38774.289433051854,3,True,False,False,False,0
3.912023005428146,38014.180197434944,3,False,False,True,False,2
4.499809670330265,50479.44752972367,2,False,False,False,True,3
3.912023005428146,57441.82047228365,3,False,False,True,False,2
3.091042453358316,87540.26879124396,2,False,False,True,False,2
3.2188758248682006,60425.956828891416,3,True,False,False,False,0
4.07753744390572,53474.80032458091,2,True,False,False,False,0
3.4339872044851463,44013.69050078113,5,True,False,False,False,0
4.406719247264253,33122.125384632716,3,False,True,False,False,1
3.6109179126442243,86296.95418475996,1,True,False,False,False,0
4.189654742026425,,5,True,False,False,False,0
3.9889840465642745,47538.38151245825,4,True,False,False,False,0
3.5553480614894135,37442.4175474146,1,False,False,False,True,3
3.4965075614664802,,3,True,False,False,False,0
4.442651256490317,-2238.5217348179153,2,False,True,False,False,1
3.4657359027997265,43129.6485311481,3,False,False,False,True,3
4.454347296253507,33868.92344117689,5,False,True,False,False,1
3.091042453358316,53923.93946639232,4,False,False,True,False,2
4.465908118654584,74613.14800915777,1,False,True,False,False,1
4.330733340286331,46179.75455340223,4,False,False,True,False,2
3.044522437723423,92478.81803684888,2,True,False,False,False,0
4.143134726391533,93140.55384019844,2,False,False,True,False,2
3.828641396489095,18461.137320038033,5,False,False,True,False,2
3.8066624897703196,30640.24445898812,2,False,False,False,True,3
4.23410650459726,37642.460976715614,4,False,True,False,False,1
3.8066624897703196,58698.26421232012,5,False,False,True,False,2
3.4339872044851463,46436.04443447962,5,True,False,False,False,0
4.418840607796598,35949.515192053084,5,True,False,False,False,0
3.970291913552122,48784.0553129949,1,False,False,False,True,3
3.784189633918261,51613.86011579481,5,False,False,True,False,2
3.8918202981106265,41402.769280542656,5,True,False,False,False,0
3.5263605246161616,74591.50484113662,3,True,False,False,False,0
3.4339872044851463,70962.08093694093,4,True,False,False,False,0
4.394449154672439,33163.44955715522,3,True,False,False,False,0
4.1588830833596715,64333.381636984974,1,False,False,False,True,3
3.091042453358316,,3,False,False,True,False,2
4.30406509320417,56407.99208165796,3,False,True,False,False,1
4.1588830833596715,55449.43576022298,5,True,False,False,False,0
3.4339872044851463,,1,False,False,True,False,2
3.4965075614664802,73772.20936155514,3,False,True,False,False,1
3.7376696182833684,33495.00608117111,2,False,False,True,False,2
4.007333185232471,71020.92861912423,2,False,True,False,False,1
3.1354942159291497,,5,True,False,False,False,0
3.6888794541139363,38909.992862350184,2,True,False,False,False,0
3.4011973816621555,61819.532559134364,4,True,False,False,False,0
3.258096538021482,34668.744812106364,3,False,False,True,False,2
3.6109179126442243,62788.664123389906,4,False,True,False,False,1
3.6888794541139363,74976.90374675652,4,False,False,False,True,3
4.330733340286331,96176.61260376248,2,True,False,False,False,0
4.418840607796598,27730.092298616382,3,False,False,False,True,3
3.6635616461296463,79392.97241471212,4,False,False,False,True,3
4.394449154672439,56404.92595597959,1,False,False,True,False,2
3.713572066704308,50642.163014087346,3,False,False,False,True,3
3.1354942159291497,58767.507008540495,3,False,False,True,False,2
4.127134385045092,41942.21643454756,2,False,False,True,False,2
4.442651256490317,40751.47756565081,2,True,False,False,False,0
3.258096538021482,74858.62548964129,1,False,False,False,True,3
3.828641396489095,60625.213910111685,2,True,False,False,False,0
4.219507705176107,31144.572233361036,2,True,False,False,False,0
4.143134726391533,28743.459867658217,3,False,False,True,False,2
4.499809670330265,45693.30395713239,2,False,False,True,False,2
3.4965075614664802,30959.299800934536,1,False,True,False,False,1
3.912023005428146,37566.489633231795,1,False,False,True,False,2
3.1780538303479458,77872.27799976755,2,False,True,False,False,1
3.1354942159291497,60858.70400647674,5,False,False,True,False,2
4.499809670330265,7156.631078770523,4,False,False,True,False,2
4.499809670330265,49202.22933439614,4,True,False,False,False,0
2.9444389791664403,40599.98205106485,3,False,False,False,True,3
4.110873864173311,49494.684841287366,1,False,False,False,True,3
3.713572066704308,36839.77054477413,2,False,False,False,True,3
3.4011973816621555,42224.37898523835,1,False,False,False,True,3
3.970291913552122,66454.75993442954,5,False,True,False,False,1
4.330733340286331,77645.98650103883,3,True,False,False,False,0
3.4339872044851463,66139.38408553852,3,False,False,True,False,2
4.442651256490317,37639.45666575768,1,False,False,False,True,3
4.1588830833596715,58020.87702824837,3,False,True,False,False,1
3.4965075614664802,53116.29125391519,5,True,False,False,False,0
3.1780538303479458,58469.072906819245,1,False,False,False,True,3
4.02535169073515,40122.08270547291,1,False,True,False,False,1
4.276666119016055,,1,True,False,False,False,0
4.2626798770413155,17474.363903326906,5,False,False,True,False,2
4.2626798770413155,67713.16945403279,4,False,True,False,False,1
3.970291913552122,43633.755038505136,2,False,False,False,True,3
3.7612001156935624,78191.00001389712,2,False,False,False,True,3
4.430816798843313,55699.87385746824,4,False,False,True,False,2
3.091042453358316,56005.67940726176,4,False,False,True,False,2
4.110873864173311,63442.07544804993,5,False,False,False,True,3
4.31748811353631,44602.289645525554,1,True,False,False,False,0
4.0943445622221,35032.34265736997,5,False,False,True,False,2
4.2626798770413155,46949.574510466555,3,False,False,True,False,2
3.258096538021482,43091.64962706817,4,False,True,False,False,1
3.5263605246161616,37119.55074827952,5,False,False,True,False,2
4.406719247264253,84798.57665335675,2,False,False,False,True,3
4.382026634673881,46065.8948621031,1,False,False,True,False,2
4.060443010546419,87553.75399204777,1,False,True,False,False,1
4.290459441148391,56787.338299200055,5,True,False,False,False,0
3.5553480614894135,49927.90613466708,2,False,False,True,False,2
4.143134726391533,74401.93381973487,3,True,False,False,False,0
3.713572066704308,39757.23260713936,3,False,False,True,False,2
3.4011973816621555,59512.15084473415,1,False,False,True,False,2
3.9318256327243257,31370.33298381937,2,False,False,True,False,2
3.871201010907891,49094.631128433466,5,False,False,True,False,2
2.9444389791664403,60113.465915934685,4,False,False,True,False,2
4.127134385045092,13085.354369909306,3,False,False,False,True,3
3.258096538021482,12228.860155858809,1,False,True,False,False,1
3.6109179126442243,,1,False,False,True,False,2
3.367295829986474,102227.51511123986,1,True,False,False,False,0
4.356708826689592,64642.56797886389,4,False,False,True,False,2
3.4339872044851463,60727.7933539542,4,False,False,True,False,2
3.7612001156935624,81844.15191068774,1,True,False,False,False,0
3.4339872044851463,38516.35235018898,4,False,False,False,True,3
3.7376696182833684,15535.53201743184,1,False,False,False,True,3
3.091042453358316,,1,False,True,False,False,1
3.6635616461296463,30154.66278934388,1,False,False,True,False,2
3.6635616461296463,4689.9898168539785,2,False,False,True,False,2
4.465908118654584,51101.259711692306,3,False,False,True,False,2
3.6375861597263857,54903.938423251464,3,False,False,True,False,2
4.02535169073515,66297.27939770094,3,True,False,False,False,0
3.1354942159291497,45414.07714248357,1,False,False,False,True,3
4.219507705176107,14555.928158507428,3,False,False,False,True,3
3.4657359027997265,32724.572535846462,1,True,False,False,False,0
4.418840607796598,96738.10555528234,2,False,False,True,False,2
3.912023005428146,60745.40535491473,3,True,False,False,False,0
3.8501476017100584,5293.397582586809,4,False,False,True,False,2
4.31748811353631,29433.22233171937,3,True,False,False,False,0
3.367295829986474,68984.223373543,2,True,False,False,False,0
3.6635616461296463,50687.93187704942,1,False,True,False,False,1
3.4657359027997265,,3,False,False,False,True,3
4.406719247264253,,3,False,False,False,True,3
4.290459441148391,99571.42424500128,3,False,True,False,False,1
4.127134385045092,63112.247426466536,1,True,False,False,False,0
3.6635616461296463,21179.185312284975,4,True,False,False,False,0
4.1588830833596715,36663.5336163758,4,False,False,True,False,2
3.4011973816621555,36265.029409812814,1,False,False,False,True,3
3.4965075614664802,75035.80177168765,1,False,False,False,True,3
4.007333185232471,72914.94485788238,4,False,False,True,False,2
3.9318256327243257,13807.123517083415,1,True,False,False,False,0
3.4339872044851463,56024.66510763063,4,False,False,True,False,2
4.276666119016055,88118.66475418393,3,False,False,False,True,3
3.8066624897703196,46080.361515518525,1,True,False,False,False,0
3.7612001156935624,46949.86179778604,5,False,True,False,False,1
3.4339872044851463,61203.699087207344,1,False,False,True,False,2
4.31748811353631,40969.77631855027,5,False,False,True,False,2
4.04305126783455,50835.726692241085,4,False,True,False,False,1
4.276666119016055,,5,False,True,False,False,1
4.248495242049359,51644.693179003094,5,True,False,False,False,0
3.4657359027997265,58577.69236914519,5,False,True,False,False,1
4.430816798843313,33774.933087538346,2,True,False,False,False,0
4.465908118654584,35237.623513989005,3,False,True,False,False,1
3.1780538303479458,,1,True,False,False,False,0
4.04305126783455,58937.02739589652,5,False,True,False,False,1
3.4339872044851463,69486.33067767543,5,False,False,False,True,3
3.6109179126442243,50643.728172169715,5,False,False,False,True,3
3.5553480614894135,65310.24892333237,3,True,False,False,False,0
3.6375861597263857,42777.87349594877,4,True,False,False,False,0
4.127134385045092,37210.97916441698,4,True,False,False,False,0
3.5553480614894135,55280.96861340982,4,False,False,True,False,2
3.871201010907891,32464.84319936178,2,False,True,False,False,1
4.143134726391533,,2,False,True,False,False,1
4.499809670330265,49508.02424418607,3,True,False,False,False,0
3.970291913552122,30168.162675868934,5,False,False,False,True,3
4.007333185232471,48604.694396203595,5,True,False,False,False,0
3.258096538021482,44916.190424238535,4,False,False,True,False,2
3.2188758248682006,72796.65394262466,5,False,True,False,False,1
4.356708826689592,90456.86517326978,1,True,False,False,False,0
3.5263605246161616,39011.70580679438,3,False,False,False,True,3
3.5263605246161616,73598.54738058276,4,False,True,False,False,1
3.871201010907891,62719.7905760903,3,False,False,True,False,2
4.356708826689592,52506.32583417951,1,False,False,True,False,2
4.110873864173311,32414.497312518302,2,True,False,False,False,0
4.477336814478207,81197.46513226407,1,False,False,False,True,3
4.30406509320417,53343.90683787626,5,False,False,False,True,3
4.454347296253507,57191.15757793798,2,True,False,False,False,0
4.454347296253507,53899.02136328006,1,True,False,False,False,0
3.1780538303479458,,3,True,False,False,False,0
4.465908118654584,,5,False,False,False,True,3
3.4339872044851463,45623.77552119153,5,False,True,False,False,1
4.204692619390966,58643.62004514417,5,False,False,True,False,2
4.48863636973214,30974.497457142403,4,True,False,False,False,0
3.1354942159291497,65741.11871584631,3,True,False,False,False,0
3.044522437723423,38844.05457446434,1,False,False,True,False,2
4.477336814478207,45337.176470912134,1,False,True,False,False,1
4.07753744390572,60596.0425251045,4,False,True,False,False,1
4.174387269895637,94216.575417733,4,False,False,False,True,3
4.060443010546419,55803.02461692805,1,False,False,False,True,3
4.30406509320417,50255.09949542277,2,False,False,True,False,2
3.5263605246161616,49397.99624217401,4,False,True,False,False,1
3.9512437185814275,,1,False,True,False,False,1
4.02535169073515,96851.2015900331,5,False,False,True,False,2
4.477336814478207,35427.28278174138,4,False,False,True,False,2
3.044522437723423,57767.66502866785,4,False,False,False,True,3
4.48863636973214,39482.845886971416,1,False,False,False,True,3
3.044522437723423,20098.091341382133,5,False,False,True,False,2
3.091042453358316,,3,False,True,False,False,1
4.31748811353631,35774.78900426852,3,False,True,False,False,1
4.23410650459726,57649.32003636118,5,False,False,True,False,2
4.007333185232471,31845.745338016954,1,False,False,False,True,3
4.454347296253507,45375.77299189137,3,False,False,False,True,3
3.713572066704308,8213.79167486964,3,True,False,False,False,0
4.0943445622221,16308.363177055946,4,False,False,True,False,2
3.295836866004329,63566.90906312821,2,False,False,True,False,2
3.6109179126442243,70935.11477989765,4,False,False,False,True,3
3.713572066704308,36957.01438581083,4,True,False,False,False,0
4.343805421853684,24699.164211595988,3,False,True,False,False,1
4.465908118654584,59328.92046776657,2,False,False,False,True,3
2.995732273553991,40796.64550421474,4,False,False,False,True,3
4.442651256490317,29594.322941175004,2,False,False,True,False,2
3.091042453358316,72858.51177468526,2,False,True,False,False,1
4.1588830833596715,87053.40593735677,2,False,True,False,False,1
4.3694478524670215,58556.218649242335,2,False,False,False,True,3
4.499809670330265,48778.955606610354,2,True,False,False,False,0
4.02535169073515,,2,False,False,True,False,2
3.044522437723423,50757.92523440125,3,False,True,False,False,1
3.6375861597263857,66974.29534035454,5,False,False,True,False,2
4.0943445622221,22562.48200923228,3,False,False,True,False,2
3.6375861597263857,96753.01441216284,5,False,False,True,False,2
4.276666119016055,14808.792571928663,3,False,False,True,False,2
4.465908118654584,77733.879281184,2,True,False,False,False,0
3.7376696182833684,56743.59768078212,5,False,True,False,False,1
4.454347296253507,46486.50039025596,2,False,False,True,False,2
4.276666119016055,69462.12673919872,1,False,False,True,False,2
3.8918202981106265,19512.63856735979,5,True,False,False,False,0
3.58351893845611,8246.211222653921,1,False,False,False,True,3
4.276666119016055,1873.653631545631,4,False,True,False,False,1
3.1780538303479458,78639.59503088075,4,False,False,False,True,3
4.330733340286331,34516.73692018699,3,False,True,False,False,1
3.58351893845611,,1,False,True,False,False,1
4.290459441148391,55165.85329590951,4,False,False,True,False,2
4.30406509320417,53663.260238011666,4,False,False,True,False,2
3.091042453358316,63829.75859855448,1,False,True,False,False,1
4.290459441148391,42627.653285558205,1,False,False,False,True,3
3.6888794541139363,18646.09086675533,3,True,False,False,False,0
4.110873864173311,55553.882886000334,5,False,False,True,False,2
3.6109179126442243,58716.868850941486,5,False,True,False,False,1
3.4965075614664802,35997.006108178924,3,True,False,False,False,0
4.394449154672439,3189.967493757271,2,False,False,True,False,2
4.007333185232471,,3,False,False,True,False,2
3.58351893845611,53050.44516057464,3,False,True,False,False,1
3.295836866004329,57270.41071158962,1,False,False,True,False,2
4.3694478524670215,-3154.09769168415,4,True,False,False,False,0
4.290459441148391,,2,False,False,False,True,3
3.7612001156935624,27762.56283438489,3,False,False,False,True,3
4.0943445622221,64107.70200344812,2,False,False,True,False,2
3.8066624897703196,12641.370029478125,1,True,False,False,False,0
3.970291913552122,48619.6757573752,5,False,False,True,False,2
4.02535169073515,23480.36124073012,5,False,False,False,True,3
3.713572066704308,66389.91448753678,5,False,False,True,False,2
3.4339872044851463,67762.24562330713,2,False,True,False,False,1
4.343805421853684,24540.459288054848,1,False,True,False,False,1
4.276666119016055,37585.72919307499,5,False,False,True,False,2
3.091042453358316,48887.79165709392,4,True,False,False,False,0
4.0943445622221,33901.80610181896,2,True,False,False,False,0
4.110873864173311,54232.39192963171,2,False,False,True,False,2
4.330733340286331,,4,False,False,False,True,3
3.4339872044851463,33403.62513773186,5,False,True,False,False,1
3.6375861597263857,33681.5749226284,1,False,False,True,False,2
4.110873864173311,55525.341772020765,1,False,False,True,False,2
4.343805421853684,85193.81343998048,5,False,False,False,True,3
4.143134726391533,23298.93538014256,2,True,False,False,False,0
3.4339872044851463,25566.030498640488,4,False,False,False,True,3
3.912023005428146,44999.15541817737,5,True,False,False,False,0
4.442651256490317,48975.77516030075,5,True,False,False,False,0
4.3694478524670215,60014.09410774445,1,True,False,False,False,0
3.4657359027997265,9172.793596692123,4,True,False,False,False,0
3.713572066704308,60740.195480520255,1,False,False,True,False,2
3.9318256327243257,63269.79814637538,1,False,True,False,False,1
4.1588830833596715,34844.029526813174,1,False,False,False,True,3
3.970291913552122,41306.50008055407,5,False,False,True,False,2
3.6635616461296463,40377.65847351219,5,False,False,True,False,2
3.4011973816621555,44786.32504720437,3,False,False,True,False,2
3.784189633918261,79210.01956017024,5,False,False,False,True,3
4.382026634673881,24772.793834319556,4,True,False,False,False,0
3.1354942159291497,66390.1031329364,4,False,False,False,True,3
3.258096538021482,62025.47431633521,2,False,False,True,False,2
4.442651256490317,39392.655874498094,4,False,True,False,False,1
3.258096538021482,44923.35202980784,5,False,True,False,False,1
3.9318256327243257,65712.46948990492,2,False,False,False,True,3
4.465908118654584,51262.77305821012,4,False,False,False,True,3
3.9889840465642745,60556.10693173745,2,False,False,True,False,2
3.9318256327243257,70332.86462268562,3,False,True,False,False,1
4.23410650459726,53509.869169141755,2,False,False,True,False,2
4.04305126783455,,2,False,False,False,True,3
3.6109179126442243,64190.218530490725,3,False,True,False,False,1
4.060443010546419,49857.06029558517,5,False,True,False,False,1
4.394449154672439,27869.047042080467,3,True,False,False,False,0
4.3694478524670215,35350.42676042715,2,False,False,True,False,2
3.7376696182833684,64865.01959201004,5,True,False,False,False,0
4.356708826689592,,5,False,True,False,False,1
4.276666119016055,88267.30796089246,3,False,False,True,False,2
3.9512437185814275,52820.38695062868,4,False,False,False,True,3
4.382026634673881,74055.93640368334,3,False,True,False,False,1
3.5263605246161616,54905.11593820082,5,False,False,True,False,2
4.1588830833596715,66082.55464753574,3,False,False,False,True,3
4.0943445622221,57537.262063172755,1,False,True,False,False,1
4.31748811353631,72619.28570814445,3,False,True,False,False,1
2.995732273553991,28413.243395483052,3,False,True,False,False,1
4.060443010546419,56835.32480892991,4,False,False,True,False,2
4.330733340286331,59250.84265627922,5,False,False,False,True,3
3.332204510175204,68755.32111033812,2,False,True,False,False,1
3.1354942159291497,42743.39537536989,2,False,False,False,True,3
4.394449154672439,48764.74420236358,2,False,False,False,True,3
4.204692619390966,88874.32868414553,5,False,True,False,False,1
4.382026634673881,57761.420653130066,2,False,True,False,False,1
3.912023005428146,16498.59473578265,2,False,False,False,True,3
4.343805421853684,,4,False,False,False,True,3
3.367295829986474,61010.36702436527,2,False,True,False,False,1
3.6888794541139363,-3061.9879383587368,1,False,True,False,False,1
4.465908118654584,,2,False,True,False,False,1
4.48863636973214,45040.809171302746,2,False,True,False,False,1
4.060443010546419,46633.45415657483,1,False,False,True,False,2
4.442651256490317,62109.21536334502,2,False,False,True,False,2
4.499809670330265,22481.644625752815,4,False,False,True,False,2
4.48863636973214,34333.1782800891,5,False,False,False,True,3
4.02535169073515,,4,False,False,False,True,3
3.1780538303479458,54204.769078921694,2,False,True,False,False,1
4.127134385045092,63854.73060447592,4,False,True,False,False,1
4.406719247264253,48354.75321023711,3,True,False,False,False,0
4.465908118654584,32108.31706436176,5,False,False,False,True,3
3.8501476017100584,51197.13808389708,4,True,False,False,False,0
3.044522437723423,56577.270104594354,3,False,False,False,True,3
4.343805421853684,35913.47347158772,4,False,False,True,False,2
3.6375861597263857,62468.65437827047,2,False,True,False,False,1
3.8501476017100584,62930.48752354095,5,True,False,False,False,0
4.477336814478207,65930.04244232531,2,False,True,False,False,1
3.8501476017100584,25778.13743769033,3,False,False,False,True,3
4.1588830833596715,73557.1654077555,5,False,False,True,False,2
4.219507705176107,74323.02892244374,1,False,False,False,True,3
3.4011973816621555,79486.75633784606,3,True,False,False,False,0
3.8501476017100584,52352.96810705421,2,False,False,False,True,3
4.30406509320417,,5,True,False,False,False,0
3.091042453358316,67155.23820950593,5,False,False,True,False,2
4.1588830833596715,,4,False,False,True,False,2
3.1780538303479458,59381.689051015375,1,False,True,False,False,1
4.356708826689592,45765.61089882912,5,True,False,False,False,0
4.2626798770413155,33086.47646124491,1,False,True,False,False,1
3.4339872044851463,16842.859516148957,1,False,False,False,True,3
3.8501476017100584,38310.67083988604,5,False,False,False,True,3
3.6888794541139363,59234.30522288347,2,False,False,False,True,3
4.394449154672439,46899.55606972054,1,True,False,False,False,0
4.2626798770413155,47918.36491210718,3,False,False,False,True,3
3.871201010907891,37418.63412622793,4,False,True,False,False,1
2.995732273553991,21165.881151244583,3,True,False,False,False,0
4.290459441148391,48146.74146078118,2,False,False,True,False,2
3.4339872044851463,48427.79660884105,3,False,False,False,True,3
4.31748811353631,,4,False,True,False,False,1
4.48863636973214,64966.90590523564,3,False,False,True,False,2
4.30406509320417,31206.316209497836,5,True,False,False,False,0
3.713572066704308,,2,False,False,True,False,2
4.204692619390966,67039.0841062088,4,False,True,False,False,1
4.31748811353631,93627.61445241928,1,True,False,False,False,0
4.499809670330265,55635.91962716987,5,True,False,False,False,0
3.295836866004329,60792.50286533825,5,True,False,False,False,0
3.2188758248682006,30273.596524499648,1,False,False,True,False,2
3.5263605246161616,5927.28072908252,1,True,False,False,False,0
4.0943445622221,64194.50202491355,2,False,False,False,True,3
3.4657359027997265,60509.91363953303,2,True,False,False,False,0
3.970291913552122,50407.53540562653,5,True,False,False,False,0
4.219507705176107,47414.549899507765,5,False,False,False,True,3
4.110873864173311,37452.54515714008,5,False,False,False,True,3
