Age,Income,Occupation,Satisfaction
4.442651256490317,38561.4808659724,Student,4
4.060443010546419,53033.51781042914,Employed,4
3.4965075614664802,65292.64767159424,Employed,1
3.2188758248682006,48709.753160078035,Employed,2
3.1354942159291497,38766.89584012223,Retired,3
4.1588830833596715,53564.084147760266,Employed,2
4.343805421853684,61392.661763423435,Self-Employed,4
4.406719247264253,54923.48267713985,Self-Employed,5
3.1354942159291497,47117.770562213904,Self-Employed,4
3.4657359027997265,60481.71486046809,Employed,4
4.3694478524670215,56694.76128613368,Retired,4
4.2626798770413155,17702.55983656852,Employed,4
4.276666119016055,35064.91653990688,Employed,2
4.3694478524670215,38774.289433051854,Employed,3
3.912023005428146,38014.180197434944,Self-Employed,3
4.499809670330265,50479.44752972367,Student,2
3.912023005428146,57441.82047228365,Self-Employed,3
3.091042453358316,87540.26879124396,Self-Employed,2
3.2188758248682006,60425.956828891416,Employed,3
4.07753744390572,53474.80032458091,Employed,2
3.4339872044851463,44013.69050078113,Employed,5
4.406719247264253,33122.125384632716,Retired,3
3.6109179126442243,86296.95418475996,Employed,1
4.189654742026425,,Employed,5
3.9889840465642745,47538.38151245825,Employed,4
3.5553480614894135,37442.4175474146,Student,1
3.4965075614664802,,Employed,3
4.442651256490317,-2238.5217348179153,Retired,2
3.4657359027997265,43129.6485311481,Student,3
4.454347296253507,33868.92344117689,Retired,5
3.091042453358316,53923.93946639232,Self-Employed,4
4.465908118654584,74613.14800915777,Retired,1
4.330733340286331,46179.75455340223,Self-Employed,4
3.044522437723423,92478.81803684888,Employed,2
4.143134726391533,93140.55384019844,Self-Employed,2
3.828641396489095,18461.137320038033,Self-Employed,5
3.8066624897703196,30640.24445898812,Student,2
4.23410650459726,37642.460976715614,Retired,4
3.8066624897703196,58698.26421232012,Self-Employed,5
3.4339872044851463,46436.04443447962,Employed,5
4.418840607796598,35949.515192053084,Employed,5
3.970291913552122,48784.0553129949,Student,1
3.784189633918261,51613.86011579481,Self-Employed,5
3.8918202981106265,41402.769280542656,Employed,5
3.5263605246161616,74591.50484113662,Employed,3
3.4339872044851463,70962.08093694093,Employed,4
4.394449154672439,33163.44955715522,Employed,3
4.1588830833596715,64333.381636984974,Student,1
3.091042453358316,,Self-Employed,3
4.30406509320417,56407.99208165796,Retired,3
4.1588830833596715,55449.43576022298,Employed,5
3.4339872044851463,,Self-Employed,1
3.4965075614664802,73772.20936155514,Retired,3
3.7376696182833684,33495.00608117111,Self-Employed,2
4.007333185232471,71020.92861912423,Retired,2
3.1354942159291497,,Employed,5
3.6888794541139363,38909.992862350184,Employed,2
3.4011973816621555,61819.532559134364,Employed,4
3.258096538021482,34668.744812106364,Self-Employed,3
3.6109179126442243,62788.664123389906,Retired,4
3.6888794541139363,74976.90374675652,Student,4
4.330733340286331,96176.61260376248,Employed,2
4.418840607796598,27730.092298616382,Student,3
3.6635616461296463,79392.97241471212,Student,4
4.394449154672439,56404.92595597959,Self-Employed,1
3.713572066704308,50642.163014087346,Student,3
3.1354942159291497,58767.507008540495,Self-Employed,3
4.127134385045092,41942.21643454756,Self-Employed,2
4.442651256490317,40751.47756565081,Employed,2
3.258096538021482,74858.62548964129,Student,1
3.828641396489095,60625.213910111685,Employed,2
4.219507705176107,31144.572233361036,Employed,2
4.143134726391533,28743.459867658217,Self-Employed,3
4.499809670330265,45693.30395713239,Self-Employed,2
3.4965075614664802,30959.299800934536,Retired,1
3.912023005428146,37566.489633231795,Self-Employed,1
3.1780538303479458,77872.27799976755,Retired,2
3.1354942159291497,60858.70400647674,Self-Employed,5
4.499809670330265,7156.631078770523,Self-Employed,4
4.499809670330265,49202.22933439614,Employed,4
2.9444389791664403,40599.98205106485,Student,3
4.110873864173311,49494.684841287366,Student,1
3.713572066704308,36839.77054477413,Student,2
3.4011973816621555,42224.37898523835,Student,1
3.970291913552122,66454.75993442954,Retired,5
4.330733340286331,77645.98650103883,Employed,3
3.4339872044851463,66139.38408553852,Self-Employed,3
4.442651256490317,37639.45666575768,Student,1
4.1588830833596715,58020.87702824837,Retired,3
3.4965075614664802,53116.29125391519,Employed,5
3.1780538303479458,58469.072906819245,Student,1
4.02535169073515,40122.08270547291,Retired,1
4.276666119016055,,Employed,1
4.2626798770413155,17474.363903326906,Self-Employed,5
4.2626798770413155,67713.16945403279,Retired,4
3.970291913552122,43633.755038505136,Student,2
3.7612001156935624,78191.00001389712,Student,2
4.430816798843313,55699.87385746824,Self-Employed,4
3.091042453358316,56005.67940726176,Self-Employed,4
4.110873864173311,63442.07544804993,Student,5
4.31748811353631,44602.289645525554,Employed,1
4.0943445622221,35032.34265736997,Self-Employed,5
4.2626798770413155,46949.574510466555,Self-Employed,3
3.258096538021482,43091.64962706817,Retired,4
3.5263605246161616,37119.55074827952,Self-Employed,5
4.406719247264253,84798.57665335675,Student,2
4.382026634673881,46065.8948621031,Self-Employed,1
4.060443010546419,87553.75399204777,Retired,1
4.290459441148391,56787.338299200055,Employed,5
3.5553480614894135,49927.90613466708,Self-Employed,2
4.143134726391533,74401.93381973487,Employed,3
3.713572066704308,39757.23260713936,Self-Employed,3
3.4011973816621555,59512.15084473415,Self-Employed,1
3.9318256327243257,31370.33298381937,Self-Employed,2
3.871201010907891,49094.631128433466,Self-Employed,5
2.9444389791664403,60113.465915934685,Self-Employed,4
4.127134385045092,13085.354369909306,Student,3
3.258096538021482,12228.860155858809,Retired,1
3.6109179126442243,,Self-Employed,1
3.367295829986474,102227.51511123986,Employed,1
4.356708826689592,64642.56797886389,Self-Employed,4
3.4339872044851463,60727.7933539542,Self-Employed,4
3.7612001156935624,81844.15191068774,Employed,1
3.4339872044851463,38516.35235018898,Student,4
3.7376696182833684,15535.53201743184,Student,1
3.091042453358316,,Retired,1
3.6635616461296463,30154.66278934388,Self-Employed,1
3.6635616461296463,4689.9898168539785,Self-Employed,2
4.465908118654584,51101.259711692306,Self-Employed,3
3.6375861597263857,54903.938423251464,Self-Employed,3
4.02535169073515,66297.27939770094,Employed,3
3.1354942159291497,45414.07714248357,Student,1
4.219507705176107,14555.928158507428,Student,3
3.4657359027997265,32724.572535846462,Employed,1
4.418840607796598,96738.10555528234,Self-Employed,2
3.912023005428146,60745.40535491473,Employed,3
3.8501476017100584,5293.397582586809,Self-Employed,4
4.31748811353631,29433.22233171937,Employed,3
3.367295829986474,68984.223373543,Employed,2
3.6635616461296463,50687.93187704942,Retired,1
3.4657359027997265,,Student,3
4.406719247264253,,Student,3
4.290459441148391,99571.42424500128,Retired,3
4.127134385045092,63112.247426466536,Employed,1
3.6635616461296463,21179.185312284975,Employed,4
4.1588830833596715,36663.5336163758,Self-Employed,4
3.4011973816621555,36265.029409812814,Student,1
3.4965075614664802,75035.80177168765,Student,1
4.007333185232471,72914.94485788238,Self-Employed,4
3.9318256327243257,13807.123517083415,Employed,1
3.4339872044851463,56024.66510763063,Self-Employed,4
4.276666119016055,88118.66475418393,Student,3
3.8066624897703196,46080.361515518525,Employed,1
3.7612001156935624,46949.86179778604,Retired,5
3.4339872044851463,61203.699087207344,Self-Employed,1
4.31748811353631,40969.77631855027,Self-Employed,5
4.04305126783455,50835.726692241085,Retired,4
4.276666119016055,,Retired,5
4.248495242049359,51644.693179003094,Employed,5
3.4657359027997265,58577.69236914519,Retired,5
4.430816798843313,33774.933087538346,Employed,2
4.465908118654584,35237.623513989005,Retired,3
3.1780538303479458,,Employed,1
4.04305126783455,58937.02739589652,Retired,5
3.4339872044851463,69486.33067767543,Student,5
3.6109179126442243,50643.728172169715,Student,5
3.5553480614894135,65310.24892333237,Employed,3
3.6375861597263857,42777.87349594877,Employed,4
4.127134385045092,37210.97916441698,Employed,4
3.5553480614894135,55280.96861340982,Self-Employed,4
3.871201010907891,32464.84319936178,Retired,2
4.143134726391533,,Retired,2
4.499809670330265,49508.02424418607,Employed,3
3.970291913552122,30168.162675868934,Student,5
4.007333185232471,48604.694396203595,Employed,5
3.258096538021482,44916.190424238535,Self-Employed,4
3.2188758248682006,72796.65394262466,Retired,5
4.356708826689592,90456.86517326978,Employed,1
3.5263605246161616,39011.70580679438,Student,3
3.5263605246161616,73598.54738058276,Retired,4
3.871201010907891,62719.7905760903,Self-Employed,3
4.356708826689592,52506.32583417951,Self-Employed,1
4.110873864173311,32414.497312518302,Employed,2
4.477336814478207,81197.46513226407,Student,1
4.30406509320417,53343.90683787626,Student,5
4.454347296253507,57191.15757793798,Employed,2
4.454347296253507,53899.02136328006,Employed,1
3.1780538303479458,,Employed,3
4.465908118654584,,Student,5
3.4339872044851463,45623.77552119153,Retired,5
4.204692619390966,58643.62004514417,Self-Employed,5
4.48863636973214,30974.497457142403,Employed,4
3.1354942159291497,65741.11871584631,Employed,3
3.044522437723423,38844.05457446434,Self-Employed,1
4.477336814478207,45337.176470912134,Retired,1
4.07753744390572,60596.0425251045,Retired,4
4.174387269895637,94216.575417733,Student,4
4.060443010546419,55803.02461692805,Student,1
4.30406509320417,50255.09949542277,Self-Employed,2
3.5263605246161616,49397.99624217401,Retired,4
3.9512437185814275,,Retired,1
4.02535169073515,96851.2015900331,Self-Employed,5
4.477336814478207,35427.28278174138,Self-Employed,4
3.044522437723423,57767.66502866785,Student,4
4.48863636973214,39482.845886971416,Student,1
3.044522437723423,20098.091341382133,Self-Employed,5
3.091042453358316,,Retired,3
4.31748811353631,35774.78900426852,Retired,3
4.23410650459726,57649.32003636118,Self-Employed,5
4.007333185232471,31845.745338016954,Student,1
4.454347296253507,45375.77299189137,Student,3
3.713572066704308,8213.79167486964,Employed,3
4.0943445622221,16308.363177055946,Self-Employed,4
3.295836866004329,63566.90906312821,Self-Employed,2
3.6109179126442243,70935.11477989765,Student,4
3.713572066704308,36957.01438581083,Employed,4
4.343805421853684,24699.164211595988,Retired,3
4.465908118654584,59328.92046776657,Student,2
2.995732273553991,40796.64550421474,Student,4
4.442651256490317,29594.322941175004,Self-Employed,2
3.091042453358316,72858.51177468526,Retired,2
4.1588830833596715,87053.40593735677,Retired,2
4.3694478524670215,58556.218649242335,Student,2
4.499809670330265,48778.955606610354,Employed,2
4.02535169073515,,Self-Employed,2
3.044522437723423,50757.92523440125,Retired,3
3.6375861597263857,66974.29534035454,Self-Employed,5
4.0943445622221,22562.48200923228,Self-Employed,3
3.6375861597263857,96753.01441216284,Self-Employed,5
4.276666119016055,14808.792571928663,Self-Employed,3
4.465908118654584,77733.879281184,Employed,2
3.7376696182833684,56743.59768078212,Retired,5
4.454347296253507,46486.50039025596,Self-Employed,2
4.276666119016055,69462.12673919872,Self-Employed,1
3.8918202981106265,19512.63856735979,Employed,5
3.58351893845611,8246.211222653921,Student,1
4.276666119016055,1873.653631545631,Retired,4
3.1780538303479458,78639.59503088075,Student,4
4.330733340286331,34516.73692018699,Retired,3
3.58351893845611,,Retired,1
4.290459441148391,55165.85329590951,Self-Employed,4
4.30406509320417,53663.260238011666,Self-Employed,4
3.091042453358316,63829.75859855448,Retired,1
4.290459441148391,42627.653285558205,Student,1
3.6888794541139363,18646.09086675533,Employed,3
4.110873864173311,55553.882886000334,Self-Employed,5
3.6109179126442243,58716.868850941486,Retired,5
3.4965075614664802,35997.006108178924,Employed,3
4.394449154672439,3189.967493757271,Self-Employed,2
4.007333185232471,,Self-Employed,3
3.58351893845611,53050.44516057464,Retired,3
3.295836866004329,57270.41071158962,Self-Employed,1
4.3694478524670215,-3154.09769168415,Employed,4
4.290459441148391,,Student,2
3.7612001156935624,27762.56283438489,Student,3
4.0943445622221,64107.70200344812,Self-Employed,2
3.8066624897703196,12641.370029478125,Employed,1
3.970291913552122,48619.6757573752,Self-Employed,5
4.02535169073515,23480.36124073012,Student,5
3.713572066704308,66389.91448753678,Self-Employed,5
3.4339872044851463,67762.24562330713,Retired,2
4.343805421853684,24540.459288054848,Retired,1
4.276666119016055,37585.72919307499,Self-Employed,5
3.091042453358316,48887.79165709392,Employed,4
4.0943445622221,33901.80610181896,Employed,2
4.110873864173311,54232.39192963171,Self-Employed,2
4.330733340286331,,Student,4
3.4339872044851463,33403.62513773186,Retired,5
3.6375861597263857,33681.5749226284,Self-Employed,1
4.110873864173311,55525.341772020765,Self-Employed,1
4.343805421853684,85193.81343998048,Student,5
4.143134726391533,23298.93538014256,Employed,2
3.4339872044851463,25566.030498640488,Student,4
3.912023005428146,44999.15541817737,Employed,5
4.442651256490317,48975.77516030075,Employed,5
4.3694478524670215,60014.09410774445,Employed,1
3.4657359027997265,9172.793596692123,Employed,4
3.713572066704308,60740.195480520255,Self-Employed,1
3.9318256327243257,63269.79814637538,Retired,1
4.1588830833596715,34844.029526813174,Student,1
3.970291913552122,41306.50008055407,Self-Employed,5
3.6635616461296463,40377.65847351219,Self-Employed,5
3.4011973816621555,44786.32504720437,Self-Employed,3
3.784189633918261,79210.01956017024,Student,5
4.382026634673881,24772.793834319556,Employed,4
3.1354942159291497,66390.1031329364,Student,4
3.258096538021482,62025.47431633521,Self-Employed,2
4.442651256490317,39392.655874498094,Retired,4
3.258096538021482,44923.35202980784,Retired,5
3.9318256327243257,65712.46948990492,Student,2
4.465908118654584,51262.77305821012,Student,4
3.9889840465642745,60556.10693173745,Self-Employed,2
3.9318256327243257,70332.86462268562,Retired,3
4.23410650459726,53509.869169141755,Self-Employed,2
4.04305126783455,,Student,2
3.6109179126442243,64190.218530490725,Retired,3
4.060443010546419,49857.06029558517,Retired,5
4.394449154672439,27869.047042080467,Employed,3
4.3694478524670215,35350.42676042715,Self-Employed,2
3.7376696182833684,64865.01959201004,Employed,5
4.356708826689592,,Retired,5
4.276666119016055,88267.30796089246,Self-Employed,3
3.9512437185814275,52820.38695062868,Student,4
4.382026634673881,74055.93640368334,Retired,3
3.5263605246161616,54905.11593820082,Self-Employed,5
4.1588830833596715,66082.55464753574,Student,3
4.0943445622221,57537.262063172755,Retired,1
4.31748811353631,72619.28570814445,Retired,3
2.995732273553991,28413.243395483052,Retired,3
4.060443010546419,56835.32480892991,Self-Employed,4
4.330733340286331,59250.84265627922,Student,5
3.332204510175204,68755.32111033812,Retired,2
3.1354942159291497,42743.39537536989,Student,2
4.394449154672439,48764.74420236358,Student,2
4.204692619390966,88874.32868414553,Retired,5
4.382026634673881,57761.420653130066,Retired,2
3.912023005428146,16498.59473578265,Student,2
4.343805421853684,,Student,4
3.367295829986474,61010.36702436527,Retired,2
3.6888794541139363,-3061.9879383587368,Retired,1
4.465908118654584,,Retired,2
4.48863636973214,45040.809171302746,Retired,2
4.060443010546419,46633.45415657483,Self-Employed,1
4.442651256490317,62109.21536334502,Self-Employed,2
4.499809670330265,22481.644625752815,Self-Employed,4
4.48863636973214,34333.1782800891,Student,5
4.02535169073515,,Student,4
3.1780538303479458,54204.769078921694,Retired,2
4.127134385045092,63854.73060447592,Retired,4
4.406719247264253,48354.75321023711,Employed,3
4.465908118654584,32108.31706436176,Student,5
3.8501476017100584,51197.13808389708,Employed,4
3.044522437723423,56577.270104594354,Student,3
4.343805421853684,35913.47347158772,Self-Employed,4
3.6375861597263857,62468.65437827047,Retired,2
3.8501476017100584,62930.48752354095,Employed,5
4.477336814478207,65930.04244232531,Retired,2
3.8501476017100584,25778.13743769033,Student,3
4.1588830833596715,73557.1654077555,Self-Employed,5
4.219507705176107,74323.02892244374,Student,1
3.4011973816621555,79486.75633784606,Employed,3
3.8501476017100584,52352.96810705421,Student,2
4.30406509320417,,Employed,5
3.091042453358316,67155.23820950593,Self-Employed,5
4.1588830833596715,,Self-Employed,4
3.1780538303479458,59381.689051015375,Retired,1
4.356708826689592,45765.61089882912,Employed,5
4.2626798770413155,33086.47646124491,Retired,1
3.4339872044851463,16842.859516148957,Student,1
3.8501476017100584,38310.67083988604,Student,5
3.6888794541139363,59234.30522288347,Student,2
4.394449154672439,46899.55606972054,Employed,1
4.2626798770413155,47918.36491210718,Student,3
3.871201010907891,37418.63412622793,Retired,4
2.995732273553991,21165.881151244583,Employed,3
4.290459441148391,48146.74146078118,Self-Employed,2
3.4339872044851463,48427.79660884105,Student,3
4.31748811353631,,Retired,4
4.48863636973214,64966.90590523564,Self-Employed,3
4.30406509320417,31206.316209497836,Employed,5
3.713572066704308,,Self-Employed,2
4.204692619390966,67039.0841062088,Retired,4
4.31748811353631,93627.61445241928,Employed,1
4.499809670330265,55635.91962716987,Employed,5
3.295836866004329,60792.50286533825,Employed,5
3.2188758248682006,30273.596524499648,Self-Employed,1
3.5263605246161616,5927.28072908252,Employed,1
4.0943445622221,64194.50202491355,Student,2
3.4657359027997265,60509.91363953303,Employed,2
3.970291913552122,50407.53540562653,Employed,5
4.219507705176107,47414.549899507765,Student,5
4.110873864173311,37452.54515714008,Student,5
